sample_id, sample_time_start, sample_time_end, port_0_rx_bytes, port_0_tx_bytes, port_0_rx_packets, port_0_tx_packets, pcie_link_latency_total_read_packets, pcie_link_latency_total_read_ns, pcie_link_latency_max_read_ns, pcie_link_latency_min_read_ns
219,1284272.261652214,1284272.261689272, 22652510658375, 9567864185441028, 237326735453, 8900272344844, 1068, 655439, 989, 485
220,1284272.261752698,1284272.261789902, 22652510659375, 9567864186673310, 237326735463, 8900272345983, 1065, 655651, 983, 482
221,1284272.261853282,1284272.261890294, 22652510660375, 9567864187905400, 237326735473, 8900272347122, 1068, 658992, 994, 485
222,1284272.261954080,1284272.261991166, 22652510661175, 9567864189142666, 237326735483, 8900272348269, 1077, 658312, 985, 482
223,1284272.262054888,1284272.262091900, 22652510662175, 9567864190382232, 237326735493, 8900272349411, 1076, 662641, 1094, 482
224,1284272.262156044,1284272.262193182, 22652510663175, 9567864191622946, 237326735501, 8900272350557, 1080, 667801, 1026, 482
225,1284272.262257066,1284272.262294034, 22652510664175, 9567864192860402, 237326735511, 8900272351702, 1072, 655248, 1042, 480
226,1284272.262358210,1284272.262395218, 22652510665175, 9567864194102170, 237326735521, 8900272352852, 1077, 660742, 989, 485
227,1284272.262459712,1284272.262496782, 22652510665975, 9567864195350648, 237326735531, 8900272354004, 1080, 668083, 982, 485
228,1284272.262560068,1284272.262597294, 22652510666975, 9567864196581972, 237326735539, 8900272355141, 1068, 656564, 1010, 483
229,1284272.262660884,1284272.262697874, 22652510667975, 9567864197816554, 237326735549, 8900272356282, 1072, 658912, 987, 482
230,1284272.262761534,1284272.262798552, 22652510668775, 9567864199052094, 237326735559, 8900272357426, 1074, 655271, 1001, 482
231,1284272.262862710,1284272.262899656, 22652510669775, 9567864200296068, 237326735569, 8900272358574, 1077, 664075, 1012, 485
232,1284272.262963374,1284272.263000534, 22652510670775, 9567864201531032, 237326735579, 8900272359715, 1069, 655453, 989, 485
233,1284272.263064846,1284272.263101780, 22652510671775, 9567864202774046, 237326735587, 8900272360863, 1076, 664171, 982, 483
234,1284272.263165602,1284272.263202586, 22652510672775, 9567864204011120, 237326735597, 8900272362009, 1076, 658785, 985, 483
235,1284272.263266976,1284272.263303924, 22652510673575, 9567864205257680, 237326735607, 8900272363159, 1081, 661589, 1010, 485
236,1284272.263367760,1284272.263404860, 22652510674575, 9567864206494466, 237326735617, 8900272364302, 1076, 656898, 973, 485
237,1284272.263468504,1284272.263505464, 22652510675575, 9567864207728186, 237326735625, 8900272365442, 1073, 664701, 1007, 483
238,1284272.263569932,1284272.263606878, 22652510676575, 9567864208973308, 237326735635, 8900272366595, 1081, 660108, 998, 480
239,1284272.263671036,1284272.263707996, 22652510677575, 9567864210216992, 237326735645, 8900272367742, 1078, 664726, 1053, 482
240,1284272.263772688,1284272.263809902, 22652510678375, 9567864211464320, 237326735655, 8900272368896, 1086, 662380, 1046, 485
241,1284272.263873750,1284272.263910794, 22652510679375, 9567864212702256, 237326735665, 8900272370040, 1074, 662732, 994, 487
242,1284272.263974876,1284272.264011944, 22652510680375, 9567864213942204, 237326735673, 8900272371188, 1081, 659255, 987, 485
243,1284272.264075136,1284272.264112160, 22652510681375, 9567864215175922, 237326735683, 8900272372325, 1066, 649053, 994, 482
244,1284272.264175192,1284272.264212440, 22652510682175, 9567864216404182, 237326735693, 8900272373461, 1066, 653228, 1033, 482
245,1284272.264275738,1284272.264312764, 22652510683175, 9567864217635122, 237326735701, 8900272374598, 1070, 659975, 1003, 485
246,1284272.264376580,1284272.264413682, 22652510684175, 9567864218873248, 237326735711, 8900272375745, 1078, 656058, 982, 482
247,1284272.264477832,1284272.264514862, 22652510685175, 9567864220118466, 237326735721, 8900272376893, 1081, 662687, 1046, 487
248,1284272.264579164,1284272.264616432, 22652510686175, 9567864221362248, 237326735731, 8900272378043, 1078, 669128, 1053, 483
249,1284272.264680430,1284272.264717480, 22652510686975, 9567864222602772, 237326735741, 8900272379189, 1077, 663008, 982, 485
250,1284272.264781402,1284272.264818412, 22652510687975, 9567864223841474, 237326735749, 8900272380336, 1075, 660771, 1014, 483
251,1284272.264882576,1284272.264919598, 22652510688975, 9567864225085926, 237326735759, 8900272381484, 1070, 657492, 1005, 482
252,1284272.264982580,1284272.265019788, 22652510689975, 9567864226312936, 237326735769, 8900272382618, 1065, 660291, 1007, 482
253,1284272.265083282,1284272.265120316, 22652510690775, 9567864227546562, 237326735779, 8900272383759, 1073, 656448, 973, 485
254,1284272.265183500,1284272.265220462, 22652510691841, 9567864228776926, 237326735788, 8900272384898, 1070, 681623, 1050, 487
255,1284272.265284192,1284272.265321114, 22652510692841, 9567864230014574, 237326735798, 8900272386039, 1072, 680317, 1033, 505
256,1284272.265385410,1284272.265422570, 22652510693641, 9567864231257110, 237326735808, 8900272387188, 1073, 666241, 992, 483
257,1284272.265486978,1284272.265523956, 22652510694641, 9567864232501178, 237326735818, 8900272388338, 1078, 664391, 1033, 482
258,1284272.265587204,1284272.265624210, 22652510695641, 9567864233731448, 237326735828, 8900272389478, 1076, 661246, 1005, 482
259,1284272.265687554,1284272.265724464, 22652510696641, 9567864234965360, 237326735836, 8900272390615, 1068, 655528, 996, 482
260,1284272.265789002,1284272.265826204, 22652510697641, 9567864236210098, 237326735846, 8900272391766, 1079, 663833, 1048, 487
261,1284272.265889994,1284272.265926964, 22652510698441, 9567864237447076, 237326735856, 8900272392909, 1066, 654446, 978, 485
262,1284272.265990452,1284272.266027578, 22652510699441, 9567864238680796, 237326735866, 8900272394052, 1074, 660308, 1048, 482
263,1284272.266092020,1284272.266129266, 22652510700441, 9567864239930038, 237326735874, 8900272395206, 1090, 680141, 1012, 485
264,1284272.266193256,1284272.266230592, 22652510701441, 9567864241171712, 237326735884, 8900272396353, 1078, 664775, 983, 483
265,1284272.266293326,1284272.266330468, 22652510702241, 9567864242397288, 237326735894, 8900272397486, 1060, 644385, 987, 483
266,1284272.266393530,1284272.266430616, 22652510703241, 9567864243627366, 237326735904, 8900272398624, 1071, 652692, 1012, 483
267,1284272.266493842,1284272.266530886, 22652510704241, 9567864244861180, 237326735912, 8900272399761, 1066, 656669, 996, 485
268,1284272.266594798,1284272.266632056, 22652510705241, 9567864246099978, 237326735922, 8900272400907, 1078, 664755, 994, 483
269,1284272.266696492,1284272.266733554, 22652510706241, 9567864247345388, 237326735932, 8900272402058, 1083, 660332, 998, 485
270,1284272.266796848,1284272.266833976, 22652510707041, 9567864248577096, 237326735942, 8900272403200, 1073, 656321, 987, 482
271,1284272.266897140,1284272.266934292, 22652510708041, 9567864249811294, 237326735950, 8900272404337, 1068, 653608, 969, 483
272,1284272.266997954,1284272.267035344, 22652510709041, 9567864251048272, 237326735960, 8900272405481, 1071, 660323, 991, 485
273,1284272.267099378,1284272.267136450, 22652510710041, 9567864252290328, 237326735970, 8900272406628, 1076, 660466, 1001, 483
274,1284272.267199496,1284272.267236552, 22652510710841, 9567864253519066, 237326735980, 8900272407766, 1065, 654191, 976, 485
275,1284272.267299874,1284272.267336968, 22652510711841, 9567864254754126, 237326735988, 8900272408905, 1075, 657937, 987, 483
276,1284272.267400144,1284272.267437478, 22652510712841, 9567864255984492, 237326735998, 8900272410042, 1072, 652573, 996, 483
277,1284272.267501560,1284272.267538728, 22652510713641, 9567864257228562, 237326736008, 8900272411191, 1070, 666119, 1066, 483
278,1284272.267602130,1284272.267639318, 22652510714641, 9567864258463718, 237326736018, 8900272412335, 1078, 664914, 1017, 483
279,1284272.267702866,1284272.267739988, 22652510715641, 9567864259701846, 237326736028, 8900272413476, 1076, 657528, 987, 482
280,1284272.267803822,1284272.267841068, 22652510716641, 9567864260940356, 237326736036, 8900272414620, 1075, 668316, 1033, 485
281,1284272.267905094,1284272.267942132, 22652510717641, 9567864262180112, 237326736046, 8900272415766, 1075, 657592, 987, 485
282,1284272.268006746,1284272.268043920, 22652510718441, 9567864263429452, 237326736056, 8900272416923, 1083, 670333, 985, 485
283,1284272.268108192,1284272.268145284, 22652510719441, 9567864264676300, 237326736066, 8900272418074, 1075, 657664, 1005, 482
284,1284272.268209694,1284272.268246950, 22652510720441, 9567864265921326, 237326736076, 8900272419223, 1079, 669419, 1007, 485
285,1284272.268311206,1284272.268348202, 22652510721441, 9567864267163956, 237326736084, 8900272420372, 1075, 662133, 980, 487
286,1284272.268412732,1284272.268449748, 22652510722441, 9567864268410228, 237326736094, 8900272421527, 1082, 660998, 985, 485
287,1284272.268512986,1284272.268550022, 22652510723241, 9567864269643374, 237326736104, 8900272422664, 1064, 654142, 1035, 483
288,1284272.268612986,1284272.268650300, 22652510724241, 9567864270871632, 237326736114, 8900272423799, 1066, 658373, 991, 487
289,1284272.268714008,1284272.268751056, 22652510725241, 9567864272108512, 237326736122, 8900272424942, 1069, 655448, 987, 485
290,1284272.268814636,1284272.268851764, 22652510726241, 9567864273344244, 237326736132, 8900272426087, 1075, 661426, 1053, 487
291,1284272.268915602,1284272.268952610, 22652510727041, 9567864274584386, 237326736142, 8900272427230, 1078, 658135, 985, 483
292,1284272.269015722,1284272.269052972, 22652510728041, 9567864275812834, 237326736150, 8900272428366, 1074, 657667, 1021, 483
293,1284272.269116720,1284272.269153954, 22652510729041, 9567864277051824, 237326736160, 8900272429511, 1079, 662403, 985, 483
294,1284272.269217206,1284272.269254216, 22652510730041, 9567864278282668, 237326736170, 8900272430651, 1072, 651883, 1010, 483
295,1284272.269318110,1284272.269355076, 22652510730841, 9567864279523960, 237326736180, 8900272431796, 1084, 664816, 1058, 485
296,1284272.269419462,1284272.269463672, 22652510732041, 9567864280853598, 237326736190, 8900272433025, 1167, 728335, 1180, 485
297,1284272.269520318,1284272.269557426, 22652510732841, 9567864282003664, 237326736198, 8900272434087, 992, 611773, 1017, 485
298,1284272.269621996,1284272.269659980, 22652510733841, 9567864283258656, 237326736208, 8900272435251, 1093, 679151, 996, 485
299,1284272.269723006,1284272.269761006, 22652510734841, 9567864284501670, 237326736218, 8900272436398, 1081, 670046, 1135, 482
300,1284272.269824114,1284272.269861606, 22652510735641, 9567864285735006, 237326736228, 8900272437537, 1066, 658673, 998, 482
301,1284272.269925540,1284272.269962548, 22652510736641, 9567864286976872, 237326736238, 8900272438683, 1083, 670310, 1144, 425
302,1284272.270026080,1284272.270069648, 22652510737641, 9567864288289836, 237326736246, 8900272439899, 1151, 713180, 1094, 485
303,1284272.270126704,1284272.270163834, 22652510738641, 9567864289449294, 237326736256, 8900272440969, 1000, 616569, 989, 480
304,1284272.270227678,1284272.270264860, 22652510739641, 9567864290687134, 237326736266, 8900272442113, 1077, 659762, 973, 487
305,1284272.270328790,1284272.270366560, 22652510740441, 9567864291934460, 237326736276, 8900272443266, 1087, 677953, 1096, 487
306,1284272.270429878,1284272.270466996, 22652510741441, 9567864293166838, 237326736284, 8900272444407, 1072, 656875, 978, 425
307,1284272.270530920,1284272.270568084, 22652510742441, 9567864294410044, 237326736294, 8900272445553, 1078, 662003, 1000, 482
308,1284272.270632468,1284272.270669860, 22652510743241, 9567864295656030, 237326736304, 8900272446705, 1086, 668641, 1008, 428
309,1284272.270734026,1284272.270771228, 22652510744241, 9567864296900194, 237326736314, 8900272447855, 1079, 657019, 1042, 425
310,1284272.270834806,1284272.270871830, 22652510745241, 9567864298136212, 237326736324, 8900272448999, 1078, 659525, 1046, 483
311,1284272.270935562,1284272.270972584, 22652510746241, 9567864299375202, 237326736332, 8900272450142, 1082, 673198, 1125, 483
312,1284272.271036860,1284272.271074840, 22652510747241, 9567864300623966, 237326736342, 8900272451297, 1088, 666716, 983, 483
313,1284272.271137230,1284272.271174298, 22652510748041, 9567864301848488, 237326736352, 8900272452428, 1059, 650991, 1028, 485
314,1284272.271238624,1284272.271275500, 22652510749041, 9567864303091406, 237326736362, 8900272453579, 1084, 661033, 1051, 483
315,1284272.271339478,1284272.271376428, 22652510750041, 9567864304332598, 237326736370, 8900272454723, 1081, 674082, 983, 485
316,1284272.271440540,1284272.271477690, 22652510751041, 9567864305572260, 237326736380, 8900272455869, 1077, 660478, 1000, 482
317,1284272.271542144,1284272.271579216, 22652510752041, 9567864306818054, 237326736390, 8900272457021, 1085, 668996, 985, 483
318,1284272.271642792,1284272.271680006, 22652510752841, 9567864308055032, 237326736400, 8900272458166, 1076, 666098, 1008, 485
319,1284272.271743598,1284272.271780774, 22652510753841, 9567864309293542, 237326736410, 8900272459308, 1073, 661526, 1014, 483
320,1284272.271844718,1284272.271881988, 22652510754841, 9567864310533776, 237326736418, 8900272460454, 1077, 661635, 1101, 482
321,1284272.271946422,1284272.271983550, 22652510755841, 9567864311779858, 237326736428, 8900272461606, 1085, 670880, 1041, 423
322,1284272.272048012,1284272.272085260, 22652510756641, 9567864313027184, 237326736438, 8900272462763, 1092, 671939, 982, 426
323,1284272.272148650,1284272.272185716, 22652510757641, 9567864314263970, 237326736448, 8900272463902, 1068, 651689, 983, 485
324,1284272.272248688,1284272.272285938, 22652510758641, 9567864315491078, 237326736456, 8900272465037, 1065, 656562, 1032, 483
325,1284272.272348930,1284272.272385992, 22652510759641, 9567864316718856, 237326736466, 8900272466172, 1067, 660855, 983, 485
326,1284272.272449644,1284272.272486742, 22652510760441, 9567864317955066, 237326736476, 8900272467317, 1018, 633116, 996, 482
327,1284272.272549952,1284272.272586950, 22652510761441, 9567864319188884, 237326736486, 8900272468455, 1069, 663980, 1044, 485
328,1284272.272650928,1284272.272688174, 22652510762441, 9567864320427872, 237326736494, 8900272469599, 1077, 667157, 994, 480
329,1284272.272752326,1284272.272789428, 22652510763441, 9567864321669642, 237326736504, 8900272470748, 1072, 656487, 987, 485
330,1284272.272852400,1284272.272889462, 22652510764441, 9567864322898378, 237326736514, 8900272471886, 1069, 659221, 1026, 483
331,1284272.272953084,1284272.272990210, 22652510765241, 9567864324136794, 237326736524, 8900272473028, 1076, 661166, 976, 482
332,1284272.273054018,1284272.273091294, 22652510766241, 9567864325375208, 237326736532, 8900272474172, 1076, 668451, 985, 485
333,1284272.273155800,1284272.273192908, 22652510767241, 9567864326622534, 237326736542, 8900272475324, 1083, 663678, 985, 483
334,1284272.273256244,1284272.273293306, 22652510768041, 9567864327856062, 237326736552, 8900272476466, 1065, 658223, 1025, 483
335,1284272.273356914,1284272.273394028, 22652510769041, 9567864329094190, 237326736562, 8900272477608, 1073, 663569, 1003, 483
336,1284272.273457718,1284272.273494936, 22652510770041, 9567864330330688, 237326736572, 8900272478751, 1076, 664460, 994, 485
337,1284272.273558922,1284272.273595954, 22652510771041, 9567864331570254, 237326736580, 8900272479896, 1076, 666564, 1007, 485
338,1284272.273659934,1284272.273696986, 22652510772041, 9567864332810296, 237326736590, 8900272481045, 1077, 661237, 987, 487
339,1284272.273760376,1284272.273797412, 22652510772841, 9567864334044976, 237326736600, 8900272482184, 1067, 661785, 1055, 485
340,1284272.273860974,1284272.273898374, 22652510774041, 9567864335282526, 237326736611, 8900272483327, 1073, 685137, 1069, 483
341,1284272.273961940,1284272.273999040, 22652510774907, 9567864336517492, 237326736619, 8900272484468, 1074, 684307, 1023, 487
342,1284272.274062702,1284272.274099774, 22652510775907, 9567864337753702, 237326736629, 8900272485614, 1074, 658341, 1005, 482
343,1284272.274163294,1284272.274200458, 22652510776707, 9567864338991256, 237326736639, 8900272486756, 1072, 663521, 1008, 485
344,1284272.274264054,1284272.274301364, 22652510777707, 9567864340227372, 237326736647, 8900272487898, 1072, 660978, 1019, 480
345,1284272.274365072,1284272.274402120, 22652510778707, 9567864341464252, 237326736657, 8900272489041, 1075, 664260, 987, 483
346,1284272.274466440,1284272.274503394, 22652510779707, 9567864342707650, 237326736667, 8900272490191, 1081, 663387, 1007, 485
347,1284272.274567862,1284272.274604860, 22652510780707, 9567864343955360, 237326736677, 8900272491343, 1085, 668521, 991, 483
348,1284272.274668546,1284272.274705696, 22652510781507, 9567864345191284, 237326736687, 8900272492485, 1073, 663844, 1042, 485
349,1284272.274770028,1284272.274807028, 22652510782507, 9567864346433724, 237326736695, 8900272493633, 1074, 658773, 989, 482
350,1284272.274870810,1284272.274907694, 22652510783507, 9567864347670318, 237326736705, 8900272494778, 1068, 651314, 985, 485
351,1284272.274971938,1284272.275008950, 22652510784507, 9567864348914864, 237326736715, 8900272495926, 1076, 651721, 976, 485
